mission,filter,tile_id,path,file_format,naxis1,naxis2,pixscale_mas,ra_min,ra_max,dec_min,dec_max,corners_ra,corners_dec,coverage_mask_path,n_pix_total,n_pix_observed,n_pix_after_erosion
Euclid,VIS,TILE101542817,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542817-1A65A3_20250809T032909.623554Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.9282290503335,150.21173119332695,1.8583557171529748,2.1416598310209465,"[150.21170672181688, 149.92825352664278, 149.9282290503335, 150.21173119332695]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542817.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542818,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542818-669E2B_20250809T025332.861015Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.17834570703351,150.46184785002697,1.8583557171529748,2.1416598310209465,"[150.4618233785169, 150.1783701833428, 150.17834570703351, 150.46184785002697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542818.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542819,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542819-5461F3_20250809T151231.089564Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4284623637335,150.71196450672696,1.8583557171529748,2.1416598310209465,"[150.71194003521688, 150.42848684004278, 150.4284623637335, 150.71196450672696]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542819.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101542820,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101542820-ABF21_20250518T012958.357208Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.67857902043352,150.96208116342697,1.8583557171529748,2.1416598310209465,"[150.9620566919169, 150.6786034967428, 150.67857902043352, 150.96208116342697]","[1.8583557193811806, 1.8583557171529748, 2.14165982845276, 2.1416598310209465]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101542820.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544254,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544254-DF13C9_20250517T070408.689718Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.19918503083085,149.48273614062856,2.1083549520557,2.3916590659429904,"[149.48270860274937, 149.1992125741106, 149.19918503083085, 149.48273614062856]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544254.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544255,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544255-F4D9E0_20250808T223343.538210Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.44933741693083,149.73288852672854,2.1083549520557,2.3916590659429904,"[149.73286098884935, 149.44936496021057, 149.44933741693083, 149.73288852672854]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544255.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544256,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544256-3DB51B_20250809T044713.524982Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.69948980293086,149.98304091272857,2.1083549520557,2.3916590659429904,"[149.98301337484938, 149.6995173462106, 149.69948980293086, 149.98304091272857]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544256.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544257,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544257-74577F_20250809T055109.406907Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.94964218903084,150.23319329882855,2.1083549520557,2.3916590659429904,"[150.23316576094936, 149.94966973231058, 149.94964218903084, 150.23319329882855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544257.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544258,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544258-42C961_20250809T044124.145861Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.19979457513085,150.48334568492857,2.1083549520557,2.3916590659429904,"[150.48331814704937, 150.1998221184106, 150.19979457513085, 150.48334568492857]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544258.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544259,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544259-39825E_20250809T210554.686417Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.44994696123084,150.73349807102855,2.1083549520557,2.3916590659429904,"[150.73347053314936, 150.44997450451058, 150.44994696123084, 150.73349807102855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544259.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101544260,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101544260-1516F2_20250518T061815.587882Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.70009934723083,150.98365045702855,2.1083549520557,2.3916590659429904,"[150.98362291914935, 150.70012689051057, 150.70009934723083, 150.98365045702855]","[2.108354954583914, 2.1083549520557, 2.3916590630746875, 2.3916590659429904]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101544260.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545694,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545694-5C7F2C_20250518T095745.023303Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.2233384710283,149.50694396489888,2.3583541867125977,2.6416583005861387,"[149.50691335802424, 149.2233690839054, 149.2233384710283, 149.50694396489888]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545694.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545695,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545695-84E555_20250808T180650.895583Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.4735313606283,149.75713685449887,2.3583541867125977,2.6416583005861387,"[149.75710624762422, 149.47356197350538, 149.4735313606283, 149.75713685449887]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545695.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545696,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545696-371CA6_20250809T034402.668968Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.7237242503283,150.00732974419887,2.3583541867125977,2.6416583005861387,"[150.00729913732422, 149.7237548632054, 149.7237242503283, 150.00732974419887]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545696.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545697,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545697-DC4124_20250809T054426.844000Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.9739171399283,150.25752263379886,2.3583541867125977,2.6416583005861387,"[150.2574920269242, 149.97394775280537, 149.9739171399283, 150.25752263379886]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545697.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545698,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545698-F2F054_20250809T052330.616106Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.2241100296283,150.50771552349886,2.3583541867125977,2.6416583005861387,"[150.5076849166242, 150.22414064250538, 150.2241100296283, 150.50771552349886]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545698.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545699,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545699-20434E_20250809T001413.515814Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.4743029193283,150.75790841319886,2.3583541867125977,2.6416583005861387,"[150.75787780632422, 150.47433353220538, 150.4743029193283, 150.75790841319886]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545699.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545700,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545700-6A0E40_20250516T045220.954484Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.7244958089283,151.00810130279888,2.3583541867125977,2.6416583005861387,"[151.00807069592423, 150.7245264218054, 150.7244958089283, 151.00810130279888]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545700.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101545701,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101545701-28F734_20250515T195526.037704Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.9746886986283,151.25829419249888,2.3583541867125977,2.6416583005861387,"[151.25826358562423, 150.9747193115054, 150.9746886986283, 151.25829419249888]","[2.358354189540916, 2.3583541867125977, 2.641658297417609, 2.6416583005861387]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101545701.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547133,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547133-AE4C84_20250516T013004.720171Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.2503417039311,149.53400700433218,2.608353421094355,2.8916575349210403,"[149.5339733255418, 149.25037538932636, 149.2503417039311, 149.53400700433218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547133.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547134,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547134-26976E_20250807T204007.460070Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.5005798752311,149.78424517563218,2.608353421094355,2.8916575349210403,"[149.7842114968418, 149.50061356062636, 149.5005798752311, 149.78424517563218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547134.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547135,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547135-BFC49F_20250809T014528.597355Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.7508180465311,150.03448334693218,2.608353421094355,2.8916575349210403,"[150.0344496681418, 149.75085173192636, 149.7508180465311, 150.03448334693218]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547135.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547136,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547136-E2ED82_20250809T023403.758381Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.0010562178311,150.28472151823217,2.608353421094355,2.8916575349210403,"[150.2846878394418, 150.00108990322636, 150.0010562178311, 150.28472151823217]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547136.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547137,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547137-16619A_20250809T010610.519082Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.25129438913112,150.5349596895322,2.608353421094355,2.8916575349210403,"[150.53492601074183, 150.25132807452638, 150.25129438913112, 150.5349596895322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547137.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547138,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547138-5D92F3_20250809T201252.724500Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.50153256043112,150.7851978608322,2.608353421094355,2.8916575349210403,"[150.78516418204183, 150.50156624582638, 150.50153256043112, 150.7851978608322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547138.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547139,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547139-761110_20250516T044555.023043Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.7517707317311,151.0354360321322,2.608353421094355,2.8916575349210403,"[151.03540235334182, 150.75180441712638, 150.7517707317311, 151.0354360321322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547139.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101547140,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101547140-7B794C_20250515T214954.425654Z_00.00.fits,single_hdu,10200,10200,100.000000000008,151.0020089030311,151.2856742034322,2.608353421094355,2.8916575349210403,"[151.28564052464182, 151.00204258842638, 151.0020089030311, 151.2856742034322]","[2.608353424222884, 2.608353421094355, 2.8916575314521618, 2.8916575349210403]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101547140.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548572,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548572-8D138C_20250515T210637.597979Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.28019730548436,149.5639278405828,2.8583526551717044,3.1416567689183865,"[149.56389108666178, 149.28023406661336, 149.28019730548436, 149.5639278405828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548572.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548573,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548573-3EAB55_20250516T050018.454610Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.53048554078438,149.81421607588283,2.8583526551717044,3.1416567689183865,"[149.8141793219618, 149.53052230191338, 149.53048554078438, 149.81421607588283]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548573.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548574,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548574-AB4909_20250808T034524.305542Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.78077377618436,150.0645043112828,2.8583526551717044,3.1416567689183865,"[150.06446755736178, 149.78081053731336, 149.78077377618436, 150.0645043112828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548574.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548575,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548575-571CB0_20250516T084656.546447Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.03106201148438,150.31479254658282,2.8583526551717044,3.1416567689183865,"[150.3147557926618, 150.03109877261338, 150.03106201148438, 150.31479254658282]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548575.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548576,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548576-542650_20250516T111827.633598Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.28135024678437,150.5650807818828,2.8583526551717044,3.1416567689183865,"[150.5650440279618, 150.28138700791337, 150.28135024678437, 150.5650807818828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548576.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548577,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548577-6FAFD7_20250516T015342.353157Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.53163848208436,150.8153690171828,2.8583526551717044,3.1416567689183865,"[150.81533226326178, 150.53167524321336, 150.53163848208436, 150.8153690171828]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548577.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101548578,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101548578-A1030A_20250515T221848.573458Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.78192671738438,151.06565725248282,2.8583526551717044,3.1416567689183865,"[151.0656204985618, 150.78196347851338, 150.78192671738438, 151.06565725248282]","[2.8583526586005643, 2.8583526551717044, 3.141656765149028, 3.1416567689183865]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101548578.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101550012,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101550012-238BD7_20250516T015638.485394Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.5632512114724,149.84705241566584,3.108351888915243,3.3916560025487295,"[149.84701258310378, 149.56329105184616, 149.5632512114724, 149.84705241566584]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101550012.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101550013,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101550013-DC0396_20250516T003709.938568Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.8135942979724,150.09739550216585,3.108351888915243,3.3916560025487295,"[150.0973556696038, 149.81363413834617, 149.8135942979724, 150.09739550216585]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101550013.fits.gz,104040000,103632400,103632400
Euclid,VIS,TILE101550014,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-VIS_TILE101550014-6944BB_20250515T193228.850676Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.0639373844724,150.34773858866586,3.108351888915243,3.3916560025487295,"[150.3476987561038, 150.06397722484618, 150.0639373844724, 150.34773858866586]","[3.1083518926445657, 3.108351888915243, 3.3916559984787464, 3.3916560025487295]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_VIS_TILE101550014.fits.gz,104040000,103632400,103632400
