found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,gaia_bright_veto
Euclid VIS,VIS_101541376_0526423,149.90052370373647,1.8643958191194625,1.2018723487854004,0.04429279640316963,38.516178131103516,101541376,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545698_1589419,150.2926008885967,2.532904500371951,0.4911651611328125,0.06144508719444275,38.51438903808594,101545698,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101547137_2000958,150.28886150782822,2.6926666543235935,1.1833279132843018,0.07215853780508041,38.51286697387695,101547137,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101547137_2001196,150.477614046273,2.695248075047935,0.45426100492477417,0.07215563952922821,38.51131820678711,101547137,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101542820_0955893,150.75387224660724,1.8668302696172696,-0.03462426736950874,0.07778538763523102,38.510013580322266,101542820,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101541375_0449039,149.5500943281662,1.6337674693650999,0.6862884759902954,0.049411576241254807,38.50995635986328,101541375,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545698_1596721,150.3874229073602,2.5915561635370534,0.9421385526657104,0.061436090618371964,38.508750915527344,101545698,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101541376_0530773,149.8066831200377,1.8914657958726453,0.6366780400276184,0.04428277909755707,38.507469177246094,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B4_0887317,150.33448932474678,2.39413198859301,-3.346911668777466,1.1407142877578735,38.50689697265625,B4,False,True,False,True,False,True,False,True,True,False
Euclid VIS,VIS_101545698_1598037,150.39578384704205,2.6027794033838605,0.741795003414154,0.06143250688910484,38.50650405883789,101545698,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544257_1204624,150.15651881672488,2.2149985901528275,-0.049005527049303055,0.048024144023656845,38.505638122558594,101544257,True,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101541378_0550068,150.18156995118287,1.8659239522433262,-0.5032179355621338,0.08332427591085434,38.503116607666016,101541378,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101541375_0483857,149.5753616136634,1.8691632369757178,0.8721112608909607,0.04939957335591316,38.5005989074707,101541375,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545697_1551911,149.98263825574156,2.526167561899777,0.9572713375091553,0.055215902626514435,38.49811935424805,101545697,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A3_0270451,150.04789883405704,2.1955624744591087,-3.356551170349121,1.1177595853805542,38.49716567993164,A3,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101542816_0784761,149.75299260993305,2.0969972319588326,0.42071884870529175,0.05464932322502136,38.49711227416992,101542816,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_B7_1060269,149.94916572397383,2.3473498323092565,-2.9236650466918945,1.133774995803833,38.49556350708008,B7,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A3_0249526,150.04083184913023,2.156599852009317,-3.33965802192688,1.1176743507385254,38.49422836303711,A3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A1_0063481,149.86496982605738,2.2934747779418645,-3.1602418422698975,1.0859808921813965,38.49357604980469,A1,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101544258_1279646,150.35884622032873,2.3824766795723358,0.8661861419677734,0.053508128970861435,38.493343353271484,101544258,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A10_0110837,150.27986164968675,1.904528581762755,-3.4838316440582275,1.1384923458099365,38.492889404296875,A10,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101541379_0563090,150.4626532044324,1.6993279842633702,0.3026873469352722,0.05736738070845604,38.49265670776367,101541379,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545698_1591393,150.37221626599074,2.5488147379347206,-0.3270984888076782,0.0614095963537693,38.49214172363281,101545698,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B7_1047594,149.99976778381347,2.267006908988093,-1.896517276763916,1.13364577293396,38.49117660522461,B7,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101541375_0465766,149.6555576003528,1.744637898326775,0.7071852087974548,0.04938410595059395,38.48854446411133,101541375,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A9_0634332,150.24348581482803,1.9558346231170751,-1.8243540525436401,1.136861801147461,38.48713684082031,A9,False,True,False,True,False,True,True,True,True,False
JWST F115W,F115W_B5_0951574,150.51072908593895,2.366932357656201,-2.999875068664551,1.1817717552185059,38.48704528808594,B5,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541376_0524573,149.88139141385972,1.8525529335433075,0.9553097486495972,0.0442592091858387,38.48697280883789,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A3_0272720,150.0566446527795,2.208315737623633,-3.472214698791504,1.1174358129501343,38.48601150512695,A3,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B6_1036894,149.99061045252992,2.4642259529713155,-3.295356273651123,1.1464258432388306,38.48548889160156,B6,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101542816_0771524,149.9167995667361,1.9872296489012884,0.5076659917831421,0.0546327605843544,38.485443115234375,101542816,False,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101547136_1909693,150.16571076243685,2.7307433692181298,0.7429024577140808,0.07414287328720093,38.48434829711914,101547136,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B5_0948128,150.5282392951523,2.3376900674866414,-3.44789719581604,1.1816188097000122,38.48206329345703,B5,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101541376_0525089,149.76867178804935,1.8558781046283677,0.025023240596055984,0.04425124078989029,38.480045318603516,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B7_1095683,149.99852781189236,2.449731492193218,-2.856795310974121,1.133304476737976,38.47958755493164,B7,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B4_0891354,150.40711324404404,2.394114020561329,-3.2517192363739014,1.1398941278457642,38.479209899902344,B4,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101545697_1547855,150.13943557110645,2.494564511235529,0.28429198265075684,0.05518845096230507,38.478981018066406,101545697,False,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_B3_0857906,150.27204611624484,2.5235550866880567,-3.34409761428833,1.136331558227539,38.47832107543945,B3,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541379_0564101,150.53257407159404,1.7090542477486619,0.7422895431518555,0.057344380766153336,38.47722244262695,101541379,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544258_1257824,150.45009785948903,2.2248706491575487,0.8581680655479431,0.053483325988054276,38.47549819946289,101544258,False,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_B5_0947484,150.44936591855026,2.359990250913899,-2.6622314453125,1.1814121007919312,38.4753303527832,B5,False,True,False,True,False,True,False,True,True,False
Euclid VIS,VIS_101542816_0775563,149.6799083697238,2.018138730640213,0.5891036987304688,0.05461718514561653,38.47447204589844,101542816,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_B6_1037107,149.9486170001526,2.4797786113005404,-3.495313882827759,1.1460901498794556,38.474220275878906,B6,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A8_0574802,150.11235902838328,2.005060590917421,-3.368833303451538,1.1450430154800415,38.473785400390625,A8,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_A3_0255937,150.04339650378407,2.1580002018399833,-3.4466946125030518,1.1170477867126465,38.47264862060547,A3,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541375_0484743,149.63447013499933,1.8744785410708815,0.6508140563964844,0.049361567944288254,38.47098159790039,101541375,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101542818_0908894,150.2114343710107,2.0027216471876543,0.644806981086731,0.05886785686016083,38.47011947631836,101542818,True,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_B3_0813172,150.1901082122309,2.39716086320176,-3.5372776985168457,1.136086344718933,38.47001647949219,B3,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101542816_0785528,149.68727096400147,2.103821730764818,-0.07968100905418396,0.054609496146440506,38.46905517578125,101542816,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_B2_0764581,150.10492326134215,2.465523567058602,-3.079101085662842,1.1473580598831177,38.46546936035156,B2,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101547136_1915045,150.0427896918875,2.7824576561798495,0.43310022354125977,0.07410487532615662,38.46462631225586,101547136,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101545698_1592757,150.43744606045593,2.5591364699090686,-0.04699275270104408,0.06136536970734596,38.464420318603516,101545698,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101541376_0526382,149.76286815847126,1.8641130089790463,0.48204731941223145,0.0442313626408577,38.4627571105957,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A4_0292808,150.28380788625492,1.960791303589112,-2.061147928237915,1.1355518102645874,38.4611930847168,A4,False,True,False,True,True,True,True,True,True,False
JWST F115W,F115W_B2_0759804,150.1067044390502,2.4400117013955844,-2.6591145992279053,1.1471366882324219,38.45804977416992,B2,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101541376_0495783,149.88828050776374,1.662323733932351,0.9833275079727173,0.04422394931316376,38.4563102722168,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A10_0085619,150.23748270109755,1.8130668162647199,-3.2218403816223145,1.1374032497406006,38.45606994628906,A10,False,True,False,True,True,True,False,True,True,False
Euclid VIS,VIS_101545697_1541547,150.12417202013577,2.4423031071972376,0.8889048099517822,0.055155057460069656,38.45569610595703,101545697,True,True,True,True,False,False,True,True,True,False
JWST F115W,F115W_A6_0454304,149.87189959933878,2.100537625109224,-3.2763984203338623,1.1342861652374268,38.45564270019531,A6,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101545696_1474125,149.97562254039394,2.4775190886700775,0.16877597570419312,0.053679484874010086,38.45499801635742,101545696,False,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101541376_0492467,149.89720373178355,1.6384429881283318,0.8190453052520752,0.04422185570001602,38.454490661621094,101541376,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A7_0489545,149.87968437216742,2.004097441055179,-3.4452028274536133,1.1375550031661987,38.45412826538086,A7,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101548575_2322160,150.16020352752176,2.8615857415561785,0.5964329838752747,0.07358014583587646,38.45402526855469,101548575,False,True,False,True,False,False,False,True,True,False
Euclid VIS,VIS_101544256_1154521,149.82556420915287,2.2801457584387608,1.0184118747711182,0.043614570051431656,38.45376205444336,101544256,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101544257_1226964,150.20223435145135,2.3669949280060085,0.7360737323760986,0.04795936867594719,38.45370101928711,101544257,False,True,True,True,False,False,False,True,True,False
JWST F115W,F115W_A6_0433656,149.74594808557197,2.0779255324100734,-2.5927610397338867,1.1342283487319946,38.45368194580078,A6,False,True,False,True,True,True,True,True,True,False
Euclid VIS,VIS_101545697_1538485,150.2490222858471,2.4165447905887842,0.6047243475914001,0.055151134729385376,38.45296096801758,101545697,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101544256_1156024,149.85871424507832,2.2882405297681343,0.9243370294570923,0.0436122827231884,38.451744079589844,101544256,True,True,True,True,False,False,True,True,True,False
Euclid VIS,VIS_101541379_0554445,150.6079997501901,1.620406694005551,-0.0461965948343277,0.05730530247092247,38.45100021362305,101541379,False,True,False,True,False,False,False,True,True,False
JWST F115W,F115W_A3_0222126,150.07698927209339,2.0792254228440346,-3.035829544067383,1.116386890411377,38.449886322021484,A3,False,True,False,True,False,True,True,True,True,False
Euclid VIS,VIS_101545697_1549438,150.02934346292795,2.506728789342298,0.5569247007369995,0.0551457479596138,38.4492073059082,101545697,False,True,True,True,False,False,False,True,True,False
Euclid VIS,VIS_101544256_1141292,149.89304195065793,2.194938398889053,1.2847131490707397,0.04360528290271759,38.44557189941406,101544256,True,True,True,True,False,False,True,True,True,False
