found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101539938_0267264,150.14892110920673,1.4922424906882492,-7.724209308624268,237.49624633789062,193725.171875,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0688763,149.4009190628437,2.035158946922602,-8.088186264038086,359.9344482421875,193309.96875,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1703310,150.88418505558298,2.4777160536882423,-8.160125732421875,327.23626708984375,191073.40625,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0191970,149.65327946981026,1.6308926393002248,-8.086048126220703,314.39697265625,190361.8125,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1055904,149.4062609316199,2.1771150484827793,-8.074686050415039,310.0762023925781,189927.78125,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1320732,150.80058822661564,2.1574183133348432,-8.196423530578613,372.1024169921875,188190.46875,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0262781,150.4048425827699,1.4627038721067798,-7.884977340698242,230.64102172851562,188133.390625,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2329547,150.1931980501379,2.9341415763601417,-8.096198081970215,356.5052795410156,186314.703125,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2325472,150.2728083703054,2.893762728347128,-8.378457069396973,356.14312744140625,186125.4375,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544254_1076868,149.42470379498835,2.2600522224163617,-7.819192886352539,303.7366027832031,186044.65625,101544254,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544257_1226828,149.96615645556878,2.3661315884834457,-7.5802903175354,231.8760528564453,185917.640625,101544257,False,True,True,True,False,False,True,True,True
Euclid VIS,VIS_101548576_2414780,150.4203181935448,2.8982124446561843,-8.155709266662598,347.2143859863281,185661.90625,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101547139_2176703,150.89468123569696,2.8622099254927416,-8.30262565612793,355.2575988769531,184757.625,101547139,False,True,False,True,False,False,False,True,True
