found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
Euclid VIS,VIS_101544257_1213229,149.995278362828,2.2751769465762766,0.25898081064224243,0.07979008555412292,63.97549057006836,101544257,True,True,True,True,False,False,False,True,True,False,False,False,False,0.640190064907074
Euclid VIS,VIS_101545696_1465744,149.96118568035735,2.447644110017493,0.18220357596874237,0.0893012061715126,63.9737434387207,101545696,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6786174178123474
Euclid VIS,VIS_101544257_1193400,150.21558172909167,2.1452776439663013,-0.19001507759094238,0.07977383583784103,63.962459564208984,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.5865277647972107
Euclid VIS,VIS_101541379_0584415,150.64877262527503,1.8732543871308531,0.14846637845039368,0.09531932324171066,63.95783996582031,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.644920289516449
Euclid VIS,VIS_101545698_1592587,150.42943578047917,2.5578605394272143,-0.027450788766145706,0.10202118009328842,63.9478874206543,101545698,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7156959176063538
Euclid VIS,VIS_101544258_1278548,150.4289633364198,2.3744540502865035,-0.6148562431335449,0.08888135850429535,63.940574645996094,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6921771764755249
JWST F115W,F115W_B7_1098837,150.00472935087473,2.4538873451108936,-2.9507641792297363,1.8831746578216553,63.94026184082031,B7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7569183111190796
Euclid VIS,VIS_101541375_0469017,149.47943643417094,1.7659344315917782,-0.2250240445137024,0.08203844726085663,63.93839645385742,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6171001195907593
JWST F115W,F115W_A1_0029907,149.76591215588715,2.2221855143069345,-3.8835909366607666,1.8037993907928467,63.93730163574219,A1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7122514247894287
JWST F115W,F115W_A2_0186357,149.94547012384743,2.2278711639294184,-3.6332621574401855,1.8875348567962646,63.933990478515625,A2,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6631940603256226
Euclid VIS,VIS_101544258_1257526,150.20766311769293,2.22261650895463,-0.339236319065094,0.08887164294719696,63.93358612060547,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.5677708387374878
Euclid VIS,VIS_101544256_1143941,149.95037439667914,2.2135992202141286,0.2834613621234894,0.0725027322769165,63.92365646362305,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6538218259811401
Euclid VIS,VIS_101541375_0482689,149.57683058980325,1.861504176834105,0.5164496302604675,0.0820009633898735,63.909183502197266,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6690577268600464
Euclid VIS,VIS_101544257_1191228,150.087969014533,2.1298557206424875,0.026289448142051697,0.07970684766769409,63.908748626708984,101544257,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5895787477493286
Euclid VIS,VIS_101544257_1188303,150.191209021787,2.1096144795163374,0.3251771628856659,0.07970587909221649,63.90797424316406,101544257,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6679747104644775
JWST F115W,F115W_B10_0748281,150.45754169980611,2.2962955506953975,-4.1626877784729,1.9427001476287842,63.906898498535156,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.5370323657989502
Euclid VIS,VIS_101541376_0493453,149.71498265600562,1.6452473167843793,0.5501677989959717,0.07348857074975967,63.904273986816406,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6770541667938232
Euclid VIS,VIS_101539938_0282330,150.14577706129575,1.5857877534855134,-0.21762505173683167,0.07834210991859436,63.90349197387695,101539938,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5706891417503357
Euclid VIS,VIS_101544257_1195443,150.1634325348738,2.156187588528193,-0.30841463804244995,0.07968099415302277,63.88801956176758,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7577846646308899
Euclid VIS,VIS_101545697_1544137,150.0233496118337,2.463310676723329,-0.3301330804824829,0.09162086248397827,63.880706787109375,101545697,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6220365762710571
Euclid VIS,VIS_101545697_1566096,150.17104503129576,2.6311254999071902,-0.0269708763808012,0.09160742163658142,63.871337890625,101545697,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6891051530838013
JWST F115W,F115W_A1_0016483,149.8769307085003,2.1340802169699207,-2.5825986862182617,1.8018958568572998,63.86983108520508,A1,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7615758776664734
Euclid VIS,VIS_101544257_1212853,150.03171454053177,2.272485568674359,0.4776443541049957,0.07965342700481415,63.86591720581055,101544257,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6905268430709839
JWST F115W,F115W_A10_0118020,150.3322793849068,1.9210228442126365,-4.097812652587891,1.888909101486206,63.86478805541992,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6066823601722717
Euclid VIS,VIS_101544255_1118825,149.72135574837642,2.2628033378029824,0.3114507794380188,0.1339949071407318,63.85445785522461,101544255,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7298263311386108
Euclid VIS,VIS_101544256_1130513,149.96076411869865,2.1244935999871895,-0.2563880980014801,0.07241090387105942,63.84269332885742,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6180345416069031
Euclid VIS,VIS_101544256_1161577,149.81403602019142,2.3183638008213876,0.6558010578155518,0.07239704579114914,63.830474853515625,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.679793655872345
JWST F115W,F115W_A9_0592701,150.22609963680497,1.8073432097110176,-2.3307993412017822,1.8853569030761719,63.826568603515625,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.8240637183189392
Euclid VIS,VIS_101542816_0769242,149.94084084729363,1.9727046749029338,0.4004649817943573,0.09059719741344452,63.820194244384766,101542816,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6710342168807983
Euclid VIS,VIS_101545697_1563717,150.15053748667052,2.6149024675039296,-0.1447412669658661,0.09152843058109283,63.816261291503906,101545697,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6037850379943848
Euclid VIS,VIS_101547136_1944087,150.02203181480664,2.828337851797062,-0.27112525701522827,0.12293946743011475,63.81254196166992,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6688797473907471
JWST F115W,F115W_A5_0365223,150.30431254824802,2.0304175419830317,-2.4906973838806152,1.9232746362686157,63.80366516113281,A5,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6719778180122375
JWST F115W,F115W_A1_0013000,149.79947000136417,2.140026767451428,-4.009982109069824,1.7997709512710571,63.79450988769531,A1,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7280371189117432
Euclid VIS,VIS_101542817_0826474,150.02392329021887,1.9107470508425568,-0.6563183069229126,0.08676937222480774,63.79281234741211,101542817,False,True,True,True,False,False,True,True,True,False,False,False,False,0.801207423210144
Euclid VIS,VIS_101547136_1914879,150.13729367126734,2.7809476562111612,-0.36863791942596436,0.12290013581514359,63.7921257019043,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6004402041435242
Euclid VIS,VIS_101545697_1542653,150.00170362030855,2.4518207908972016,-0.06666182726621628,0.09149273484945297,63.79137420654297,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6689546704292297
Euclid VIS,VIS_101542818_0937993,150.4219322293301,2.0963706794135533,-0.03832119330763817,0.09761285781860352,63.78995895385742,101542818,True,True,True,True,False,False,True,True,True,False,False,False,False,0.606491208076477
Euclid VIS,VIS_101547139_2146383,150.76487350805618,2.697184371250831,-0.7933617234230042,0.12264899164438248,63.785648345947266,101547139,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6944490671157837
Euclid VIS,VIS_101545696_1460350,149.91971111142706,2.4180091355131035,0.3645439147949219,0.08903440833091736,63.782615661621094,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6863759756088257
Euclid VIS,VIS_101544256_1170228,149.9815736978545,2.351970497000994,-0.0493461936712265,0.07232993841171265,63.77130889892578,101544256,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6963361501693726
JWST F115W,F115W_A10_0104359,150.3568793434991,1.852910380858748,-3.6798243522644043,1.8860654830932617,63.768646240234375,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7199519872665405
JWST F115W,F115W_B3_0854100,150.26539420190335,2.5144724035355543,-3.994840621948242,1.883196473121643,63.76856994628906,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.8087108135223389
Euclid VIS,VIS_101542816_0755286,149.75988902958386,1.9473792515370134,-0.7517909407615662,0.09052126854658127,63.76670455932617,101542816,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5646337866783142
JWST F115W,F115W_B4_0881049,150.31712327369723,2.376583915590883,-3.3673019409179688,1.8887742757797241,63.759029388427734,B4,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6477586627006531
JWST F115W,F115W_A4_0306525,150.27077409114185,2.0332144395919283,-3.3224143981933594,1.882346510887146,63.755165100097656,A4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6409454941749573
Euclid VIS,VIS_101541376_0498928,149.88528884006664,1.6850269132237052,0.30966120958328247,0.07331408560276031,63.75254440307617,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6486191749572754
JWST F115W,F115W_B5_0960827,150.51968830537422,2.3998230251288577,-3.165389060974121,1.9573601484298706,63.74581527709961,B5,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6465425491333008
Euclid VIS,VIS_101544260_1314216,150.72663056483503,2.136196760816588,-1.0149943828582764,0.1260421872138977,63.7457275390625,101544260,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5966282486915588
Euclid VIS,VIS_101541379_0567630,150.55676582257868,1.7410270383306032,0.354723185300827,0.09499185532331467,63.73811721801758,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6897289156913757
JWST F115W,F115W_B1_0648898,149.94044246152063,2.497428118975849,-3.245540142059326,1.9050253629684448,63.73488998413086,B1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.640670657157898
Euclid VIS,VIS_101541376_0504291,149.7153673139261,1.7208854907173072,0.5494953393936157,0.07328853756189346,63.73032760620117,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6650232672691345
JWST F115W,F115W_A7_0490695,149.9501114200261,1.98302520501365,-3.289895534515381,1.8850409984588623,63.7222900390625,A7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6207579374313354
JWST F115W,F115W_B2_0792209,150.05946653246,2.5940514848299716,-3.7857470512390137,1.9006459712982178,63.71963882446289,B2,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6115157008171082
Euclid VIS,VIS_101542818_0938178,150.19621079158463,2.097808942139285,-0.5101625919342041,0.0974782258272171,63.70197677612305,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.5622409582138062
Euclid VIS,VIS_101544256_1167177,149.96054634977313,2.34271994676275,0.7455501556396484,0.072249636054039,63.70050811767578,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7334723472595215
Euclid VIS,VIS_101545698_1582967,150.44519884300942,2.4817954390781707,0.4274972677230835,0.10162573307752609,63.700016021728516,101545698,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7454343438148499
Euclid VIS,VIS_101541375_0462016,149.47289443637823,1.7211741616952123,0.16865387558937073,0.08172021806240082,63.69037628173828,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6501456499099731
Euclid VIS,VIS_101544256_1177904,149.88987494329865,2.3716821789487397,0.6132745146751404,0.07222307473421097,63.67708969116211,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6637881398200989
Euclid VIS,VIS_101541379_0583528,150.56804261577565,1.8672981804220525,0.35203325748443604,0.0948941707611084,63.672569274902344,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7330843210220337
JWST F115W,F115W_A3_0272109,150.06039954402905,2.2014733082791107,-3.671935558319092,1.8486859798431396,63.6712646484375,A3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6621744632720947
JWST F115W,F115W_B9_1180809,150.34670668150494,2.1704058788213163,-3.980754852294922,1.860059380531311,63.667327880859375,B9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6516126394271851
Euclid VIS,VIS_101544258_1245678,150.46049091767216,2.149267309964545,0.03147221729159355,0.08850102126598358,63.666961669921875,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5854817628860474
JWST F115W,F115W_B9_1200681,150.35428516508935,2.23186726657911,-4.098158836364746,1.8599026203155518,63.66196060180664,B9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5066940188407898
JWST F115W,F115W_A6_0451517,149.75522123923827,2.136261638174728,-3.2132229804992676,1.8775464296340942,63.654354095458984,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6723178029060364
