found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,vetoed_by_sat_v2,sharpness
Euclid VIS,VIS_101544258_1280201,150.23259461611988,2.3865939525950193,0.4109691381454468,0.08424629271030426,60.606143951416016,101544258,True,True,True,True,False,False,True,True,True,False,0.6629754900932312
Euclid VIS,VIS_101541376_0490103,149.75124246859951,1.6235465381902316,-0.12408220022916794,0.0696934312582016,60.60409164428711,101541376,False,True,False,True,False,False,False,True,True,False,0.575552761554718
Euclid VIS,VIS_101544256_1142165,149.7186275755223,2.201156092638323,-0.14745932817459106,0.06873509287834167,60.60183334350586,101544256,False,True,False,True,False,False,False,True,True,False,0.6269182562828064
Euclid VIS,VIS_101545697_1567181,150.07380565337547,2.6385334755117027,0.323403537273407,0.08691736310720444,60.60129165649414,101545697,True,True,True,True,False,False,False,True,True,False,0.6938636898994446
Euclid VIS,VIS_101541376_0521726,149.87328966410936,1.833241199603791,-0.32598015666007996,0.06968950480222702,60.600677490234375,101541376,False,True,False,True,False,False,False,True,True,False,0.6879933476448059
Euclid VIS,VIS_101544258_1254742,150.47964476608786,2.2018340930924682,-0.09577395021915436,0.08422865718603134,60.59345626831055,101544258,True,True,True,True,False,False,True,True,True,False,0.5859711170196533
Euclid VIS,VIS_101547137_2020934,150.2540999080192,2.750026013281543,-0.5681175589561462,0.11350391060113907,60.579952239990234,101547137,False,True,False,True,False,False,False,True,True,False,0.6493093967437744
Euclid VIS,VIS_101544256_1165757,149.830705465762,2.3372045098780156,-0.10787627100944519,0.06869275867938995,60.56450653076172,101544256,False,True,True,True,False,False,True,True,True,False,0.584019660949707
Euclid VIS,VIS_101541375_0454428,149.68445123160203,1.6716293433331688,-0.41352659463882446,0.07770296186208725,60.559444427490234,101541375,False,True,False,True,False,False,False,True,True,False,0.6431076526641846
Euclid VIS,VIS_101544257_1216406,150.08567137342627,2.297649052394183,-0.28181445598602295,0.07552783191204071,60.55802536010742,101544257,True,True,True,True,False,False,True,True,True,False,0.6627013683319092
Euclid VIS,VIS_101547135_1817899,149.992707768989,2.737405081142356,-0.2530505061149597,0.10543619096279144,60.545196533203125,101547135,False,True,False,True,False,False,False,True,True,False,0.6146813631057739
Euclid VIS,VIS_101545696_1528186,149.9568482953648,2.6338966713978396,0.04720774292945862,0.08451279252767563,60.54341506958008,101545696,True,True,True,True,False,False,True,True,True,False,0.6221370697021484
JWST F115W,F115W_A8_0549825,150.01306539391283,1.944874763409775,-3.1908535957336426,1.8015782833099365,60.5335693359375,A8,False,True,False,True,True,True,True,True,True,False,0.6909748315811157
Euclid VIS,VIS_101544256_1161790,149.7417493637089,2.3196105919125753,0.6248533725738525,0.06865759193897247,60.53350067138672,101544256,False,True,False,True,False,False,False,True,True,False,0.6687959432601929
Euclid VIS,VIS_101545700_1662854,150.7254377658996,2.3870266648281215,-0.15235655009746552,0.10366056114435196,60.52744674682617,101545700,False,True,False,True,False,False,False,True,True,False,0.6798295974731445
Euclid VIS,VIS_101545700_1747886,150.73496390548115,2.578398838147704,-0.7717394828796387,0.10365866124629974,60.526336669921875,101545700,False,True,False,True,False,False,False,True,True,False,0.6163612604141235
Euclid VIS,VIS_101541379_0585673,150.5767333543999,1.8834422858379969,0.16824646294116974,0.09017729014158249,60.50761413574219,101541379,False,True,False,True,False,False,False,True,True,False,0.6683608889579773
Euclid VIS,VIS_101541379_0579109,150.57739002315063,1.8339859736610462,-0.29474937915802,0.09016932547092438,60.50226974487305,101541379,False,True,False,True,False,False,False,True,True,False,0.6201445460319519
Euclid VIS,VIS_101542817_0845785,150.03648466787274,2.062336591315334,-0.24763807654380798,0.0822921171784401,60.501136779785156,101542817,True,True,True,True,False,False,False,True,True,False,0.5803373456001282
Euclid VIS,VIS_101542817_0816405,150.1536409394097,1.8946032377616056,-0.6079384088516235,0.0822639912366867,60.4804573059082,101542817,False,True,True,True,False,False,True,True,True,False,0.6757286190986633
JWST F115W,F115W_B7_1081999,150.00312664040646,2.4006741208902604,-3.446693181991577,1.7810684442520142,60.47340393066406,B7,False,True,False,True,False,True,False,True,True,False,0.6193735599517822
JWST F115W,F115W_A8_0539679,149.9572079138887,1.9344676760456738,-3.295431613922119,1.7997857332229614,60.47333908081055,A8,False,True,False,True,False,True,True,True,True,False,0.6134817600250244
Euclid VIS,VIS_101547137_2004060,150.40251170059696,2.723002352787166,-0.3544076681137085,0.11329322308301926,60.467506408691406,101547137,False,True,False,True,False,False,False,True,True,False,0.6750400066375732
JWST F115W,F115W_B9_1216691,150.31319910555064,2.307314308948671,-3.5084140300750732,1.766390085220337,60.46115493774414,B9,False,True,False,True,False,True,False,True,True,False,0.6731454730033875
Euclid VIS,VIS_101544256_1165544,149.90831942270242,2.336301532753494,0.21080386638641357,0.06856879591941833,60.4552116394043,101544256,True,True,True,True,False,False,True,True,True,False,0.6653435826301575
Euclid VIS,VIS_101547136_1911651,150.0303629959841,2.748286020638983,-0.03699437901377678,0.11646972596645355,60.45438003540039,101547136,False,True,False,True,False,False,False,True,True,False,0.6724603772163391
JWST F115W,F115W_B4_0880294,150.4008742081783,2.3404679045838566,-3.878964424133301,1.790478229522705,60.44086837768555,B4,False,True,False,True,True,True,True,True,True,False,0.6792136430740356
JWST F115W,F115W_B9_1183299,150.26942982985497,2.2072484161555206,-3.97257661819458,1.7656135559082031,60.434574127197266,B9,False,True,False,True,True,True,False,True,True,False,0.6548939347267151
JWST F115W,F115W_A4_0287613,150.16283563533221,1.9916542736808234,-3.609654426574707,1.7842131853103638,60.4313850402832,A4,False,True,False,True,True,True,False,True,True,False,0.6986417770385742
JWST F115W,F115W_B8_1122561,150.22098342730717,2.2460378382257082,-3.4116861820220947,1.7445237636566162,60.43043518066406,B8,False,True,False,True,True,True,True,True,True,False,0.639028012752533
Euclid VIS,VIS_101545697_1552511,150.08646789346244,2.5307844302350486,-0.1280757188796997,0.08667107671499252,60.42957305908203,101545697,False,True,True,True,False,False,True,True,True,False,0.6192221641540527
Euclid VIS,VIS_101544257_1193836,150.22092027066645,2.148213952509115,0.34110337495803833,0.07536424696445465,60.42686462402344,101544257,False,True,True,True,False,False,True,True,True,False,0.6403231024742126
Euclid VIS,VIS_101545696_1456252,149.86597160011377,2.3914436553559395,-0.06176939234137535,0.08434354513883591,60.42216873168945,101545696,False,True,True,True,False,False,True,True,True,False,0.6932529211044312
JWST F115W,F115W_B7_1088872,150.02933988413804,2.4057658257150134,-3.813469171524048,1.7793594598770142,60.41537857055664,B7,False,True,False,True,True,True,False,True,True,False,0.5870281457901001
Euclid VIS,VIS_101542818_0935514,150.39187684625207,2.076683697135729,0.20769447088241577,0.0924430564045906,60.411495208740234,101542818,False,True,True,True,False,False,True,True,True,False,0.6834512948989868
JWST F115W,F115W_A3_0272946,150.09557214153105,2.196149299270003,-3.546358346939087,1.7540225982666016,60.41093063354492,A3,False,True,False,True,False,True,True,True,True,False,0.5923840403556824
Euclid VIS,VIS_101544257_1222512,150.00982284766908,2.3379674241244013,0.46733230352401733,0.07534254342317581,60.409461975097656,101544257,True,True,True,True,False,False,True,True,True,False,0.6609792113304138
Euclid VIS,VIS_101539938_0287247,150.20082007277819,1.6164139443270644,0.6889868378639221,0.07405538111925125,60.40681457519531,101539938,False,True,False,True,False,False,False,True,True,False,0.695520281791687
JWST F115W,F115W_A8_0540953,149.9839460744712,1.9299765150079466,-3.4129276275634766,1.7975959777832031,60.39976119995117,A8,False,True,False,True,False,True,False,True,True,False,0.6096247434616089
Euclid VIS,VIS_101542816_0777602,149.7680064035992,2.0354140519413337,0.13777285814285278,0.08571839332580566,60.38337326049805,101542816,True,True,True,True,False,False,True,True,True,False,0.6652661561965942
JWST F115W,F115W_B9_1215207,150.36914223031,2.2818088640766443,-4.012898921966553,1.764051079750061,60.3810920715332,B9,False,True,False,True,True,True,False,True,True,False,0.688339114189148
Euclid VIS,VIS_101542817_0832171,150.20759066719694,1.9516056891206512,-0.5849953293800354,0.08211211115121841,60.368797302246094,101542817,True,True,True,True,False,False,False,True,True,False,0.6637656688690186
Euclid VIS,VIS_101547136_1903239,150.22866981597033,2.66831790480662,-0.14579908549785614,0.11629696935415268,60.364707946777344,101547136,False,True,False,True,False,False,False,True,True,False,0.6438816785812378
Euclid VIS,VIS_101541376_0507026,149.8989142836843,1.7391972270470069,0.5803358554840088,0.06939704716205597,60.34636306762695,101541376,False,True,False,True,False,False,False,True,True,False,0.6635642051696777
Euclid VIS,VIS_101541380_0634808,150.67653574329728,1.8268420893435013,-0.23099872469902039,0.14549431204795837,60.342041015625,101541380,False,True,False,True,False,False,False,True,True,False,0.6873940229415894
JWST F115W,F115W_A3_0262680,150.06126391708258,2.1673335562425686,-3.3204901218414307,1.7519527673721313,60.33964157104492,A3,False,True,False,True,True,True,False,True,True,False,0.633665144443512
Euclid VIS,VIS_101545696_1463759,149.85865290741697,2.4369645667629234,0.3204861283302307,0.08422282338142395,60.33568572998047,101545696,False,True,True,True,False,False,True,True,True,False,0.6939088702201843
Euclid VIS,VIS_101544255_1119250,149.7018542944539,2.2663226761521904,-0.42137813568115234,0.12661071121692657,60.33556365966797,101544255,False,True,False,True,False,False,False,True,True,False,0.6152734160423279
Euclid VIS,VIS_101545697_1538593,150.04113560103357,2.4175199897932833,0.10410752147436142,0.08653613179922104,60.335487365722656,101545697,True,True,True,True,False,False,False,True,True,False,0.6483772993087769
Euclid VIS,VIS_101545697_1542059,150.1985843453249,2.4465859752617,0.08736617863178253,0.08652368932962418,60.326812744140625,101545697,True,True,True,True,False,False,False,True,True,False,0.6111843585968018
Euclid VIS,VIS_101545696_1477911,149.99031944082697,2.4894004626821182,0.4568844437599182,0.08420044928789139,60.31965637207031,101545696,False,True,True,True,False,False,True,True,True,False,0.697554886341095
Euclid VIS,VIS_101544258_1242629,150.4021289156905,2.1394801041561364,0.22323070466518402,0.08384469151496887,60.31723403930664,101544258,True,True,True,True,False,False,True,True,True,False,0.6563520431518555
Euclid VIS,VIS_101542817_0849299,150.06684547000944,2.0912670637497506,0.21480107307434082,0.08204177021980286,60.317081451416016,101542817,False,True,True,True,False,False,False,True,True,False,0.6463797688484192
Euclid VIS,VIS_101542818_0908542,150.28487871916636,2.001729927851002,0.12261411547660828,0.09229521453380585,60.31488037109375,101542818,False,True,True,True,False,False,True,True,True,False,0.6765996813774109
JWST F115W,F115W_A3_0207774,150.0063901143364,2.050934416699749,-3.1524620056152344,1.7511451244354248,60.311824798583984,A3,False,True,False,True,False,True,True,True,True,False,0.6113706231117249
Euclid VIS,VIS_101542817_0832231,150.20780688781704,1.952073578823792,-0.598250150680542,0.08203240483999252,60.31019592285156,101542817,True,True,True,True,False,False,False,True,True,False,0.6655287742614746
JWST F115W,F115W_A1_0034761,149.77961602253606,2.2266071338513247,-3.677445650100708,1.7013087272644043,60.30442810058594,A1,False,True,False,True,True,True,True,True,True,False,0.6348613500595093
Euclid VIS,VIS_101547136_1901014,150.05542196599208,2.646754301027586,0.027476288378238678,0.11616762727499008,60.29757308959961,101547136,True,True,True,True,False,False,False,True,True,False,0.6680420637130737
Euclid VIS,VIS_101544257_1205743,150.11236762146632,2.2223179013599834,0.00859376322478056,0.07519237697124481,60.289058685302734,101544257,False,True,True,True,False,False,False,True,True,False,0.6203922033309937
Euclid VIS,VIS_101541380_0624632,150.76372124088823,1.787790170549213,-0.27079862356185913,0.14536646008491516,60.28901672363281,101541380,False,True,False,True,False,False,False,True,True,False,0.6653804183006287
Euclid VIS,VIS_101545698_1598829,150.31854993907226,2.6092801995670563,-0.5042147040367126,0.0961805135011673,60.28689956665039,101545698,False,True,False,True,False,False,False,True,True,False,0.6772094368934631
Euclid VIS,VIS_101541379_0561009,150.4442334559018,1.6795308820422852,0.3973829448223114,0.08984627574682236,60.28550720214844,101541379,False,True,False,True,False,False,False,True,True,False,0.6842286586761475
Euclid VIS,VIS_101545696_1506639,149.7686578991557,2.5647635768412567,0.2160554826259613,0.08415136486291885,60.28449249267578,101545696,False,True,False,True,False,False,False,True,True,False,0.6680592894554138
Euclid VIS,VIS_101544257_1193865,150.07716370359051,2.1484173033401373,0.07799490541219711,0.07517079263925552,60.271751403808594,101544257,False,True,True,True,False,False,True,True,True,False,0.5979033708572388
Euclid VIS,VIS_101544256_1132334,149.9760467576848,2.1377811445724753,0.044781312346458435,0.06835934519767761,60.270545959472656,101544256,True,True,True,True,False,False,True,True,True,False,0.6455538272857666
JWST F115W,F115W_B1_0657113,149.9573722930051,2.5301236776527394,-3.814981460571289,1.801269292831421,60.263607025146484,B1,False,True,False,True,True,True,True,True,True,False,0.6408355236053467
Euclid VIS,VIS_101544256_1145657,149.91664532800104,2.2252651275019493,0.10121838748455048,0.0683501660823822,60.262451171875,101544256,False,True,True,True,False,False,True,True,True,False,0.6137500405311584
JWST F115W,F115W_B1_0676516,150.0250899977261,2.5640120297818925,-3.16072940826416,1.8004118204116821,60.234920501708984,B1,False,True,False,True,False,True,True,True,True,False,0.6837337613105774
Euclid VIS,VIS_101545697_1566320,150.07284449362723,2.632511776782839,-0.02603038027882576,0.0863817036151886,60.227813720703125,101545697,True,True,True,True,False,False,False,True,True,False,0.6677196025848389
Euclid VIS,VIS_101539935_0143175,149.51790683832266,1.6290677380327416,-0.3355558216571808,0.10674630850553513,60.2169075012207,101539935,False,True,False,True,False,False,False,True,True,False,0.6180999875068665
Euclid VIS,VIS_101541379_0570303,150.47437856415294,1.7625140661173773,0.05179215595126152,0.08974374830722809,60.216712951660156,101541379,False,True,False,True,False,False,False,True,True,False,0.6166980266571045
