id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,combined_sigma,max_snr_detect,n_3sig_detect,quality_flag,mag_F814W,mag_VIS,mag_Y,mag_J,mag_H,mag_F115W,mag_F150W,mag_F277W,mag_F444W,snr_F814W,snr_VIS,snr_Y,snr_J,snr_H,snr_F115W,snr_F150W,snr_F277W,snr_F444W,cnn_conf_hst,cnn_conf_jwst,cnn_conf_vis,cnn_conf_nisp,composite_confidence
cand_04703,EuclidID_1503747386021976576,JWST,064,B10,101544258,150.3747387,2.1976684,150.3747387,2.1976684,0.000,-1,F444W,17.56,0.187,17.56,1,cnn_candidate,30.14,27.61,17.98,17.31,17.03,29.60,31.74,26.44,25.72,0.97,10.08,8.37,6.39,4.83,2.25,0.36,14.31,17.56,0.0442,0.6124,0.0000,0.6954,0.1865
cand_04704,EuclidID_1503273717024994816,HST,088,B4,101545698,150.3273718,2.4994799,150.3273718,2.4994799,0.000,-1,F814W,2.13,0.186,2.13,1,cnn_candidate,26.86,23.78,16.26,16.01,16.02,-1,-1,26.53,25.77,2.13,8.55,70.26,76.36,88.22,-0.57,-0.78,4.23,12.36,0.9375,0.1268,0.8011,0.0406,0.1864
cand_04705,EuclidID_1504470470021689600,JWST,063,B10,101544258,150.4470470,2.1689715,150.4470470,2.1689715,0.000,-1,F444W,9.34,0.185,9.34,1,cnn_candidate,25.17,24.07,15.73,15.17,15.00,27.07,27.43,24.56,23.92,17.37,15.27,299.21,332.46,374.49,6.29,2.35,3.93,9.34,0.0001,0.4061,0.0058,0.5435,0.1854
cand_04706,EuclidID_1504470435021689600,JWST,063,B10,101544258,150.4470436,2.1689714,150.4470436,2.1689714,0.000,-1,F444W,10.99,0.185,10.99,1,cnn_candidate,25.19,23.99,15.72,15.16,14.98,26.92,27.33,24.45,23.77,16.49,15.59,311.57,333.91,377.74,7.49,2.69,4.50,10.99,0.0003,0.4061,0.0058,0.5435,0.1854
cand_04707,EuclidID_1498459239025047296,HST,091,,101545696,149.8459240,2.5047397,149.8459240,2.5047397,0.000,-1,F814W,22.58,0.185,22.58,1,cnn_candidate,26.15,24.81,17.92,17.38,16.97,-1,-1,-1,-1,22.58,10.31,7.19,8.79,11.94,0.00,0.00,0.00,0.00,0.9972,nan,0.0036,0.8149,0.1846
cand_04708,EuclidID_1496467558016354304,EUCLID-VIS,032,,101541375,149.6467450,1.6354920,149.6467450,1.6354920,0.000,-1,VIS,37.86,0.184,37.86,1,cnn_candidate,21.50,22.42,14.31,13.84,13.91,-1,-1,-1,-1,1312.57,37.86,1552.58,2055.48,2068.34,0.00,0.00,0.00,0.00,0.0000,nan,0.9569,0.8075,0.1842
cand_04709,EuclidID_1504755267024360960,JWST,075,B5,101545698,150.4755268,2.4361047,150.4755268,2.4361047,0.000,-1,F444W,45.18,0.183,45.18,1,cnn_candidate,24.06,23.12,15.14,14.77,14.72,25.51,25.29,23.74,23.72,27.39,16.26,89.85,96.59,109.16,17.27,18.66,36.95,45.18,0.0001,0.7909,0.7687,0.6191,0.1829
cand_04710,EuclidID_1503996796024612096,JWST,087,B4,101545698,150.3996796,2.4611982,150.3996796,2.4611982,0.000,-1,F444W,26.58,0.183,26.58,1,cnn_candidate,24.40,22.77,14.49,14.05,13.92,26.20,26.09,23.35,23.33,10.68,18.37,179.46,194.34,209.61,1.35,1.24,22.71,26.58,0.0001,0.9617,0.8099,0.1453,0.1829
cand_04711,EuclidID_1503200892021162752,JWST,052,A4,101542818,150.3200893,2.1162718,150.3200893,2.1162718,0.000,-1,F150W,261.34,0.183,261.34,1,cnn_candidate,26.18,24.93,17.53,17.13,17.10,24.76,24.70,25.19,25.94,24.02,3.14,67.00,71.07,89.72,211.59,261.34,28.17,9.52,0.0131,1.0000,0.0688,0.8173,0.1827
cand_04712,144090,JWST,052,A4,101542818,150.3200934,2.1162742,150.3200934,2.1162742,0.000,-1,F150W,222.12,0.183,222.12,1,cnn_candidate,25.87,24.93,17.47,17.14,17.02,24.80,24.71,25.18,25.93,30.83,2.85,77.66,82.38,99.18,197.95,222.12,23.95,8.00,0.2553,1.0000,0.0688,0.8173,0.1827
cand_04713,EuclidID_1498155642022479360,JWST,067,A1,101544256,149.8155643,2.2479301,149.8155643,2.2479301,0.000,-1,F444W,2.51,0.183,2.51,1,cnn_candidate,29.09,25.59,16.40,15.93,15.77,-1,-1,29.54,26.96,0.44,2.58,154.60,175.86,205.31,-1.75,-0.35,0.14,2.51,0.0533,0.8011,0.0222,0.7720,0.1827
cand_04714,EuclidID_1499597224024400384,JWST,078,B6,101545696,149.9597225,2.4400378,149.9597225,2.4400378,0.000,-1,F444W,14.60,0.183,14.60,1,cnn_candidate,24.70,23.58,15.92,15.69,15.63,29.01,29.21,24.26,24.21,12.94,11.02,219.07,261.06,298.54,0.35,0.29,6.12,14.60,0.0007,0.9785,0.8134,0.7286,0.1826
cand_04715,206310,JWST,055,A6,101542816,149.7759977,2.0527922,149.7759977,2.0527922,0.000,-1,F444W,77.62,0.182,77.62,1,cnn_candidate,24.35,23.37,15.40,14.98,14.85,25.79,25.61,24.08,24.32,59.01,25.98,67.90,72.41,78.59,20.29,21.17,65.80,77.62,0.0010,0.6909,0.6028,0.7360,0.1824
cand_04716,258158,JWST,054,A7,101542817,149.9533872,2.0620273,149.9533872,2.0620273,0.000,-1,F444W,64.54,0.182,64.54,1,cnn_candidate,24.45,23.63,16.74,16.47,16.47,26.51,26.44,24.76,25.08,60.99,30.05,4.16,4.14,4.37,7.13,8.06,60.98,64.54,0.0002,0.4183,0.0545,0.5660,0.1815
cand_04717,12291,EUCLID-VIS,067,A1,101544256,149.8796054,2.1809764,149.8796054,2.1809764,0.000,-1,VIS,4.45,0.181,4.45,1,cnn_candidate,24.99,24.55,15.71,15.23,15.05,25.30,24.90,23.14,23.37,19.53,4.45,57.13,64.77,75.05,18.82,16.17,34.79,38.45,0.0003,0.0007,0.9683,0.8130,0.1811
cand_04718,HSTID_116,HST,044,,101541375,149.5960600,1.8505560,149.5960600,1.8505560,0.000,-1,F814W,8.25,0.181,8.25,1,cnn_candidate,27.27,26.58,17.93,17.39,17.14,-1,-1,-1,-1,8.25,1.20,6.99,7.42,8.86,0.00,0.00,0.00,0.00,0.8198,nan,0.1436,0.7796,0.1807
cand_04719,510448,HST,076,B4,101545698,150.3112013,2.4138077,150.3112013,2.4138077,0.000,-1,,0.00,0.180,0.00,1,cnn_candidate,-1,-1,17.41,16.71,16.19,28.52,26.36,21.97,20.63,-4.27,-0.08,127.41,187.36,287.49,4.11,22.21,182.87,242.39,0.9999,0.0000,0.0614,0.8195,0.1804
cand_04720,EuclidID_1503996811024611840,JWST,087,B4,101545698,150.3996812,2.4611965,150.3996812,2.4611965,0.000,-1,F444W,26.08,0.180,26.08,1,cnn_candidate,24.47,22.76,14.49,14.05,13.92,26.62,26.33,23.37,23.36,10.15,18.37,177.86,194.40,209.72,0.91,0.98,22.51,26.08,0.0001,0.9450,0.8099,0.1453,0.1797
cand_04721,HSTID_295,EUCLID-NISP,087,,101545698,150.4512020,2.5667200,150.4512020,2.5667200,0.000,-1,Y,12.84,0.178,12.84,1,cnn_candidate,21.26,22.59,14.30,13.97,14.11,-1,-1,-1,-1,1064.37,27.68,12.84,10.01,7.47,0.00,0.00,0.00,0.00,0.0000,nan,0.8160,0.9677,0.1781
cand_04722,669421,EUCLID-NISP,065,B8,101544257,150.2046450,2.2217270,150.2046450,2.2217270,0.000,-1,H,934.13,0.177,934.13,1,cnn_candidate,21.33,24.20,14.42,14.02,14.08,27.63,28.80,26.52,25.41,1229.44,1.39,916.15,915.64,934.13,2.03,0.45,0.09,0.45,0.0000,0.0000,0.8229,0.9990,0.1770
cand_04723,EuclidID_1504755286024360960,JWST,075,B5,101545698,150.4755600,2.4360930,150.4755600,2.4360930,0.000,-1,F444W,34.03,0.177,34.03,1,cnn_candidate,23.97,23.05,15.20,14.82,14.71,26.82,26.40,24.02,23.90,31.36,14.99,82.03,90.37,101.92,2.52,3.02,23.72,34.03,0.0001,0.8711,0.7972,0.6752,0.1767
cand_04724,446895,JWST,089,B2,101545697,150.0930156,2.6003483,150.0930156,2.6003483,0.000,-1,F115W,267.92,0.177,267.92,1,cnn_candidate,26.47,25.83,16.90,16.23,15.88,23.99,23.96,23.98,23.95,16.10,12.04,13.30,11.69,10.07,267.92,200.67,29.17,23.43,0.1169,0.9893,0.0001,0.8214,0.1767
cand_04725,EuclidID_1504976373026351360,EUCLID-VIS,099,,101547137,150.4976373,2.6351234,150.4976373,2.6351234,0.000,-1,VIS,8.18,0.176,8.18,1,cnn_candidate,24.84,23.59,15.57,15.27,15.28,-1,-1,-1,-1,13.77,8.18,50.14,54.30,60.86,0.00,0.00,0.00,0.00,0.0093,nan,0.9166,0.8077,0.1763
cand_04726,288699,JWST,054,A8,101542817,150.0330947,1.9705593,150.0330947,1.9705593,0.000,-1,F444W,21.24,0.176,21.24,1,cnn_candidate,27.30,25.40,17.04,16.71,16.60,29.90,29.48,27.07,26.60,6.12,7.08,9.89,10.04,10.84,1.08,1.60,11.17,21.24,0.3662,0.6057,0.0274,0.7095,0.1760
cand_04727,19032,EUCLID-VIS,067,A1,101544256,149.8844791,2.2286615,149.8844791,2.2286615,0.000,-1,VIS,29.36,0.175,29.36,1,cnn_candidate,24.36,23.92,15.54,15.03,14.82,24.72,24.25,22.66,23.00,66.66,29.36,75.52,91.46,106.32,46.48,46.16,119.91,111.79,0.0179,0.0000,0.8620,0.7966,0.1753
cand_04728,EuclidID_1496921403019652864,HST,056,A6,101542815,149.6921404,1.9652816,149.6921404,1.9652816,0.000,-1,F814W,1.89,0.175,1.89,1,cnn_candidate,28.67,23.64,-1,-1,-1,28.52,29.43,27.21,-1,1.89,3.09,0.00,0.00,0.00,3.07,1.26,5.96,-1.98,1.0000,0.0000,0.8255,0.0001,0.1745
cand_04729,EuclidID_1501435181019499520,HST,041,A9,101542817,150.1435181,1.9499413,150.1435181,1.9499413,0.000,-1,F814W,13.64,0.174,13.64,1,cnn_candidate,26.73,25.34,17.70,17.25,17.05,27.48,27.57,25.61,25.78,13.64,20.94,4.02,3.43,3.62,7.91,8.15,20.13,9.46,0.9846,0.0093,0.0003,0.8232,0.1741
cand_04730,56604,HST,066,A2,101544257,150.0099833,2.1757552,150.0099833,2.1757552,0.000,-1,F814W,4.89,0.174,4.89,1,cnn_candidate,27.84,26.42,18.59,18.02,17.88,27.37,27.02,25.93,25.76,4.89,5.91,3.92,3.76,3.39,20.92,29.58,24.75,27.34,0.8802,0.2380,0.0014,0.8026,0.1737
cand_04731,EuclidID_1501435192019499520,HST,041,A9,101542817,150.1435192,1.9499461,150.1435192,1.9499461,0.000,-1,F814W,15.19,0.173,15.19,1,cnn_candidate,26.66,25.26,17.68,17.27,17.04,27.38,27.49,25.60,25.79,15.19,21.69,4.11,3.38,3.64,8.02,8.25,19.80,9.17,0.9808,0.0082,0.0003,0.8232,0.1734
cand_04732,HSTID_1523,JWST,065,A3,101544257,150.1653680,2.1331000,150.1653680,2.1331000,0.000,-1,F277W,32.82,0.173,32.82,1,cnn_candidate,26.34,26.12,19.53,19.10,18.88,27.26,27.92,26.60,27.78,21.22,46.92,1.47,1.00,0.77,14.00,5.59,32.82,4.30,0.0021,0.9445,0.0001,0.8165,0.1733
cand_04733,464426,JWST,077,B3,101545697,150.2029002,2.4043175,150.2029002,2.4043175,0.000,-1,F444W,96.50,0.173,96.50,1,cnn_candidate,25.75,25.17,18.56,18.18,17.81,26.64,26.42,25.34,25.37,56.22,45.04,1.47,1.14,1.25,31.59,42.85,84.65,96.50,0.0013,0.4794,0.0000,0.6401,0.1725
cand_04734,310508,JWST,041,A9,101541377,150.0806437,1.8123945,150.0806437,1.8123945,0.000,-1,F277W,14.30,0.171,14.30,1,cnn_candidate,28.55,-1,-1,-1,-1,28.75,28.36,26.75,27.08,3.21,0.00,0.00,0.00,0.00,3.83,7.29,14.30,9.96,0.6199,0.4506,0.0000,0.0001,0.1713
cand_04735,EuclidID_1499712974027917312,EUCLID-VIS,102,,101547135,149.9712960,2.7917020,149.9712960,2.7917020,0.000,-1,VIS,45.87,0.171,45.87,1,cnn_candidate,22.38,22.36,14.78,14.32,14.11,-1,-1,-1,-1,208.64,45.87,296.38,302.82,314.58,0.00,0.00,0.00,0.00,0.0000,nan,0.8930,0.8083,0.1712
cand_04736,EuclidID_1503618166020766464,JWST,052,A5,101542818,150.3618166,2.0766460,150.3618166,2.0766460,0.000,-1,F444W,60.32,0.170,60.32,1,cnn_candidate,24.47,23.24,14.98,14.61,14.49,26.45,26.08,24.45,24.72,25.59,27.30,68.34,73.41,81.82,11.23,15.48,44.61,60.32,0.0041,0.9810,0.8270,0.5583,0.1698
cand_04737,758827,EUCLID-VIS,063,B10,101544258,150.4412250,2.1611220,150.4412250,2.1611220,0.000,-1,VIS,17.71,0.170,17.71,1,cnn_candidate,23.19,22.72,14.83,14.23,13.99,24.80,24.20,21.84,22.11,46.56,17.71,148.00,185.63,217.57,3.24,3.68,29.82,40.51,0.0000,0.0000,0.9149,0.8146,0.1696
cand_04738,EuclidID_1496788910018287616,EUCLID-NISP,044,,101541376,149.6789850,1.8287990,149.6789850,1.8287990,0.000,-1,H,917.18,0.169,917.18,1,cnn_candidate,21.86,24.69,15.37,15.00,15.10,-1,-1,-1,-1,1051.26,0.90,870.39,763.51,917.18,0.00,0.00,0.00,0.00,0.0000,nan,0.8218,0.9472,0.1688
cand_04739,EuclidID_1494923228017144064,EUCLID-VIS,033,,101541375,149.4923228,1.7144025,149.4923228,1.7144025,0.000,-1,VIS,11.11,0.169,11.11,1,cnn_candidate,25.26,23.51,15.18,14.68,14.53,-1,-1,-1,-1,9.76,11.11,74.68,85.77,96.88,0.00,0.00,0.00,0.00,0.0009,nan,0.9062,0.8139,0.1687
cand_04740,677435,JWST,065,B8,101544258,150.2172503,2.2719060,150.2172503,2.2719060,0.000,-1,F444W,27.74,0.168,27.74,1,cnn_candidate,27.45,26.15,18.33,17.90,17.78,27.90,28.02,26.42,26.02,11.80,10.93,5.55,4.98,4.72,4.47,4.18,27.46,27.74,0.2062,0.6611,0.0012,0.7465,0.1676
cand_04741,EuclidID_1496140128015905024,EUCLID-VIS,020,,101539935,149.6140128,1.5905040,149.6140128,1.5905040,0.000,-1,VIS,11.01,0.166,11.01,1,cnn_candidate,-1,23.71,15.38,14.74,14.57,-1,-1,-1,-1,0.00,11.01,67.75,74.00,87.20,0.00,0.00,0.00,0.00,0.0000,nan,0.9637,0.8273,0.1664
cand_04742,716002,EUCLID-VIS,064,B9,101544258,150.3133730,2.2042390,150.3133730,2.2042390,0.000,-1,VIS,20.07,0.166,20.07,1,cnn_candidate,20.88,21.90,13.91,13.59,13.73,26.47,25.87,24.16,23.30,1118.30,20.07,1768.98,1548.94,1606.87,0.10,0.14,1.28,12.42,0.0000,0.0000,1.0000,0.8345,0.1655
cand_04743,88349,HST,053,A3,101542817,150.1353290,2.0765420,150.1353290,2.0765420,0.000,-1,F814W,436.46,0.165,436.46,1,cnn_candidate,23.14,-1,16.94,16.53,16.52,-1,31.14,-1,-1,436.46,-0.14,14.72,15.57,14.68,-1.48,0.65,-0.17,-0.35,0.9869,0.0000,0.4495,0.8323,0.1655
cand_04744,EuclidID_1505248166023085312,EUCLID-NISP,075,B5,101544259,150.5248166,2.3085253,150.5248166,2.3085253,0.000,-1,H,76.67,0.165,76.67,1,cnn_candidate,25.81,24.76,16.53,16.20,16.17,-1,-1,-1,-1,15.68,10.95,67.96,74.14,76.67,0.00,0.00,0.00,0.00,0.0272,0.0000,0.8314,0.9804,0.1653
cand_04745,EuclidID_1496809145017765888,EUCLID-VIS,032,,101541376,149.6809720,1.7766430,149.6809720,1.7766430,0.000,-1,VIS,3.80,0.164,3.80,1,cnn_candidate,21.69,23.53,15.46,15.05,15.17,-1,-1,-1,-1,1348.54,3.80,1055.92,1261.12,1319.82,0.00,0.00,0.00,0.00,0.0000,nan,0.9575,0.8283,0.1644
cand_04746,HSTID_259,EUCLID-VIS,066,B7,101544257,150.0196860,2.2552800,150.0196860,2.2552800,0.000,-1,VIS,0.08,0.164,0.08,1,cnn_candidate,20.75,28.45,16.43,16.00,15.66,-1,-1,30.02,27.95,1428.24,0.08,4.96,6.70,13.07,-1.26,-0.36,0.47,2.92,0.0000,0.0000,0.9642,0.8303,0.1636
cand_04747,EuclidID_1495983277018004224,EUCLID-VIS,044,,101541375,149.5983770,1.8004760,149.5983770,1.8004760,0.000,-1,VIS,6.47,0.163,6.47,1,cnn_candidate,21.87,23.67,15.62,15.22,15.33,-1,-1,-1,-1,900.65,6.47,1100.71,1290.80,1250.48,0.00,0.00,0.00,0.00,0.0000,nan,0.9801,0.8332,0.1635
cand_04748,EuclidID_1497625889015997696,EUCLID-NISP,019,,101539936,149.7625889,1.5997634,149.7625889,1.5997634,0.000,-1,Y,6.26,0.163,6.26,1,cnn_candidate,25.36,24.08,17.34,16.92,16.97,-1,-1,-1,-1,33.21,37.87,6.26,5.60,4.63,0.00,0.00,0.00,0.00,0.0048,nan,0.8351,0.9891,0.1631
cand_04749,EuclidID_1500586158022468864,JWST,066,B7,101544257,150.0586158,2.2468981,150.0586158,2.2468981,0.000,-1,F444W,19.04,0.163,19.04,1,cnn_candidate,26.79,25.43,17.50,17.09,16.96,27.85,28.29,25.81,25.71,8.19,10.48,11.57,9.50,8.24,6.38,4.65,17.04,19.04,0.0005,0.9805,0.0004,0.8337,0.1630
cand_04750,EuclidID_1508958222022812928,EUCLID-VIS,061,,101544260,150.8958223,2.2812831,150.8958223,2.2812831,0.000,-1,VIS,9.43,0.163,9.43,1,cnn_candidate,-1,24.01,16.14,15.78,15.74,-1,-1,-1,-1,0.00,9.43,44.78,46.50,50.63,0.00,0.00,0.00,0.00,0.0000,nan,0.8600,0.8107,0.1628
cand_04751,551547,JWST,075,B5,101544259,150.4895559,2.3575226,150.4895559,2.3575226,0.000,-1,F277W,11.89,0.162,11.89,1,cnn_candidate,27.46,26.24,16.44,16.03,15.69,28.12,27.81,25.23,25.31,5.62,2.18,8.76,8.12,9.08,3.71,5.54,11.89,11.61,0.1042,1.0000,0.0472,0.8379,0.1621
cand_04752,EuclidID_1503125038015104512,EUCLID-VIS,016,,101539938,150.3125038,1.5104568,150.3125038,1.5104568,0.000,-1,VIS,14.21,0.162,14.21,1,cnn_candidate,-1,23.64,15.66,15.10,14.96,-1,-1,-1,-1,0.00,14.21,61.75,66.73,73.70,0.00,0.00,0.00,0.00,0.0000,nan,0.8825,0.8170,0.1615
cand_04753,749869,EUCLID-VIS,051,A5,101542818,150.3962800,2.1064500,150.3962800,2.1064500,0.000,-1,VIS,1.02,0.160,1.02,1,cnn_candidate,20.68,23.83,14.20,13.80,13.92,28.65,-1,26.32,25.43,1352.99,1.02,1184.73,1145.36,986.51,0.47,-0.45,0.10,0.47,0.0000,0.0000,0.9651,0.8345,0.1597
cand_04754,715952,EUCLID-VIS,064,B9,101544258,150.2611440,2.2227190,150.2611440,2.2227190,0.000,-1,VIS,1.23,0.159,1.23,1,cnn_candidate,20.81,23.39,14.60,14.27,14.39,26.86,-1,26.55,26.03,1261.84,1.23,909.27,955.27,904.76,3.37,-0.52,0.11,0.47,0.0000,0.0000,0.9998,0.8410,0.1590
cand_04755,EuclidID_1498459262025047296,HST,091,,101545696,149.8459263,2.5047385,149.8459263,2.5047385,0.000,-1,F814W,25.49,0.159,25.49,1,cnn_candidate,26.07,24.82,17.85,17.38,16.97,-1,-1,-1,-1,25.49,10.14,7.55,8.88,12.00,0.00,0.00,0.00,0.00,0.9972,nan,0.0039,0.8409,0.1587
cand_04756,EuclidID_1496811721021185792,EUCLID-VIS,056,,101544255,149.6811721,2.1185703,149.6811721,2.1185703,0.000,-1,VIS,6.88,0.158,6.88,1,cnn_candidate,26.84,25.97,17.87,17.26,16.81,-1,-1,-1,-1,15.62,6.88,0.56,0.80,1.68,0.00,0.00,0.00,0.00,0.0000,nan,0.9005,0.8242,0.1583
cand_04757,EuclidID_1496811726021185792,EUCLID-VIS,056,,101544255,149.6811727,2.1185718,149.6811727,2.1185718,0.000,-1,VIS,7.21,0.158,7.21,1,cnn_candidate,26.85,25.97,17.96,17.26,16.94,-1,-1,-1,-1,15.70,7.21,0.51,0.79,1.51,0.00,0.00,0.00,0.00,0.0000,nan,0.9005,0.8242,0.1583
cand_04758,EuclidID_1499207192027238144,EUCLID-VIS,102,,101547135,149.9207000,2.7237350,149.9207000,2.7237350,0.000,-1,VIS,25.63,0.158,25.63,1,cnn_candidate,20.49,21.55,13.79,13.46,13.58,-1,-1,-1,-1,1400.52,25.63,1352.81,1290.96,962.49,0.00,0.00,0.00,0.00,0.0000,nan,0.9996,0.8418,0.1581
cand_04759,485391,EUCLID-VIS,088,B3,101545698,150.3061390,2.5156280,150.3061390,2.5156280,0.000,-1,VIS,7.44,0.157,7.44,1,cnn_candidate,23.03,22.92,15.23,14.67,14.38,25.01,24.58,22.13,22.57,150.06,7.44,118.89,128.09,140.46,2.31,2.48,72.34,39.61,0.0001,0.0000,0.9535,0.8357,0.1567
cand_04760,EuclidID_1496708304016943360,EUCLID-VIS,032,,101541375,149.6708580,1.6944060,149.6708580,1.6944060,0.000,-1,VIS,3.30,0.156,3.30,1,cnn_candidate,21.46,23.57,14.49,14.07,14.19,-1,-1,-1,-1,1058.59,3.30,1203.26,1755.96,1739.35,0.00,0.00,0.00,0.00,0.0000,nan,0.9812,0.8405,0.1565
cand_04761,EuclidID_1500152986022486528,EUCLID-VIS,066,B7,101544257,150.0152986,2.2486523,150.0152986,2.2486523,0.000,-1,VIS,15.29,0.156,15.29,1,cnn_candidate,23.57,23.11,14.85,14.43,14.31,25.31,24.96,23.41,23.59,69.06,15.29,87.26,96.33,106.74,5.53,6.29,60.52,68.00,0.0000,0.0402,0.8542,0.8172,0.1561
cand_04762,EuclidID_1496142716017662720,EUCLID-VIS,032,,101541375,149.6142717,1.7662613,149.6142717,1.7662613,0.000,-1,VIS,10.54,0.156,10.54,1,cnn_candidate,26.12,23.60,15.60,15.20,15.12,-1,-1,-1,-1,4.78,10.54,76.44,80.68,94.70,0.00,0.00,0.00,0.00,0.0332,nan,0.9360,0.8333,0.1560
cand_04763,EuclidID_1499799477019086336,JWST,042,A8,101542817,149.9799478,1.9086383,149.9799478,1.9086383,0.000,-1,F444W,50.74,0.156,50.74,1,cnn_candidate,25.40,23.82,15.46,14.91,14.79,25.82,25.62,23.82,24.05,11.95,21.64,61.43,70.81,75.27,9.25,8.33,35.54,50.74,0.0004,0.5502,0.4515,0.7172,0.1556
cand_04764,EuclidID_1504854648023815936,JWST,075,B5,101545698,150.4854648,2.3815966,150.4854648,2.3815966,0.000,-1,F444W,29.42,0.156,29.42,1,cnn_candidate,23.75,22.26,14.98,14.74,14.74,26.23,26.54,24.02,24.04,17.06,21.52,150.79,155.65,181.05,3.48,2.50,20.11,29.42,0.0000,0.5319,0.4881,0.7076,0.1555
cand_04765,EuclidID_1502609892025551872,JWST,088,B3,101545698,150.2609892,2.5551944,150.2609892,2.5551944,0.000,-1,F444W,3.87,0.155,3.87,1,cnn_candidate,25.75,24.35,15.67,15.09,14.75,28.64,27.82,23.83,23.67,7.97,10.10,100.38,114.36,154.23,0.30,0.46,2.40,3.87,0.0002,1.0000,0.0916,0.8445,0.1555
cand_04766,EuclidID_1494607217025543168,EUCLID-VIS,093,,101545694,149.4608220,2.5542870,149.4608220,2.5542870,0.000,-1,VIS,0.72,0.155,0.72,1,cnn_candidate,20.33,23.51,13.51,13.05,13.08,-1,-1,-1,-1,1268.30,0.72,1072.23,1124.79,1159.76,0.00,0.00,0.00,0.00,0.0000,nan,0.9688,0.8395,0.1555
cand_04767,245429,HST,055,A7,101542816,149.8673194,2.0042237,149.8673194,2.0042237,0.000,-1,F814W,3.35,0.155,3.35,1,cnn_candidate,27.63,26.89,16.48,15.52,14.98,25.74,24.45,21.58,21.08,3.35,0.63,36.85,53.40,83.68,28.28,42.03,97.46,64.12,0.9999,0.0000,0.0622,0.8447,0.1553
cand_04768,445085,HST,089,B2,101545697,150.1711777,2.5607390,150.1711777,2.5607390,0.000,-1,F814W,50.19,0.154,50.19,1,cnn_candidate,25.61,25.06,17.17,16.69,16.57,25.98,25.83,23.91,23.59,50.19,12.15,5.82,5.64,5.80,14.07,17.48,101.27,96.26,0.7980,0.0624,0.0631,0.8066,0.1543
cand_04769,87281,JWST,053,A3,101542817,150.1468209,2.0626468,150.1468209,2.0626468,0.000,-1,F444W,49.94,0.154,49.94,1,cnn_candidate,27.38,26.24,17.74,17.27,17.08,28.16,28.08,25.38,24.90,7.70,4.00,2.50,2.26,2.11,5.08,4.37,31.39,49.94,0.1172,0.9997,0.0228,0.8457,0.1543
cand_04770,725560,HST,064,B9,101544258,150.3105285,2.2699896,150.3105285,2.2699896,0.000,-1,,0.00,0.153,0.00,1,cnn_candidate,-1,-1,18.14,17.35,16.96,28.22,27.20,24.79,23.80,-0.78,-0.58,3.24,4.00,4.57,10.77,28.16,50.26,58.81,0.9951,0.0693,0.0144,0.8460,0.1532
cand_04771,EuclidID_1494531499025649664,EUCLID-VIS,093,,101545694,149.4532370,2.5649350,149.4532370,2.5649350,0.000,-1,VIS,0.98,0.152,0.98,1,cnn_candidate,20.61,23.37,13.94,13.49,13.59,-1,-1,-1,-1,1374.21,0.98,1199.48,1226.71,1456.31,0.00,0.00,0.00,0.00,0.0000,nan,0.9778,0.8442,0.1524
cand_04772,EuclidID_1504881481013529088,EUCLID-VIS,,,101538499,150.4881482,1.3529177,150.4881482,1.3529177,0.000,-1,VIS,23.47,0.152,23.47,1,cnn_candidate,-1,23.56,15.69,15.13,15.00,-1,-1,-1,-1,0.00,23.47,77.18,81.06,84.75,0.00,0.00,0.00,0.00,nan,nan,0.8585,0.8227,0.1523
cand_04773,257593,EUCLID-VIS,054,A7,101542816,149.9121500,2.0734100,149.9121500,2.0734100,0.000,-1,VIS,1.33,0.152,1.33,1,cnn_candidate,21.08,23.66,14.78,14.47,14.56,27.03,-1,26.57,25.66,1289.97,1.33,984.94,1199.96,1271.35,2.42,-1.22,0.13,0.92,0.0000,0.0000,0.9928,0.8471,0.1518
cand_04774,20402,EUCLID-VIS,067,A1,101544256,149.7873340,2.2744540,149.7873340,2.2744540,0.000,-1,VIS,34.37,0.151,34.37,1,cnn_candidate,22.61,23.63,16.20,15.93,16.04,28.25,27.65,25.85,25.32,865.93,34.37,867.80,958.30,720.75,0.09,0.11,2.95,31.73,0.0000,0.0000,0.8572,0.8233,0.1515
cand_04775,104078,HST,065,A3,101544257,150.0904901,2.1988879,150.0904901,2.1988879,0.000,-1,F814W,4.02,0.151,4.02,1,cnn_candidate,28.23,27.10,18.68,18.03,17.65,27.25,26.99,25.45,25.70,4.02,11.43,2.49,2.71,3.20,20.31,28.10,81.16,45.36,0.8408,0.0000,0.0006,0.8201,0.1513
cand_04776,476267,EUCLID-VIS,089,B3,101545697,150.2075081,2.4888375,150.2075081,2.4888375,0.000,-1,VIS,12.21,0.151,12.21,1,cnn_candidate,24.81,23.02,15.38,15.04,15.04,26.73,26.59,24.53,24.72,11.29,12.21,58.76,63.67,73.34,5.16,5.42,22.21,26.69,0.0075,0.3007,0.9485,0.8407,0.1511
cand_04777,EuclidID_1498329995023484416,JWST,079,B6,101544256,149.8329995,2.3484419,149.8329995,2.3484419,0.000,-1,F444W,8.48,0.151,8.48,1,cnn_candidate,26.78,25.81,17.32,16.52,16.16,29.85,29.05,24.04,23.42,12.55,10.10,114.79,163.87,223.92,0.70,0.76,5.37,8.48,0.0012,1.0000,0.0000,0.8493,0.1507
